Guid,AccountId,LastName,FirstName,Salutation,OtherStreet,OtherCity,OtherState,OtherPostalCode,OtherCountry,OtherLatitude,OtherLongitude,OtherGeocodeAccuracy,MailingStreet,MailingCity,MailingState,MailingPostalCode,MailingCountry,MailingLatitude,MailingLongitude,MailingGeocodeAccuracy,Phone,Fax,MobilePhone,HomePhone,OtherPhone,AssistantPhone,Email,Title,Department,AssistantName,LeadSource,Birthdate,Description,HasOptedOutOfEmail,LastCURequestDate,LastCUUpdateDate,EmailBouncedReason,EmailBouncedDate,IsEmailBounced,Jigsaw,JigsawContactId,IsPriorityRecord,ContactSource,TitleType,DepartmentGroup,BuyerAttributes,ccrz__CompanyName__c,ccrz__CompanyType__c,ccrz__DataId__c,ccrz__IsPortalUser__c,ccrz__SelfRegistered__c,Product_Areas__c
ee065413-0a5b-45e0-94d4-648979f73f22,1243404d-ee73-4286-94cd-8d6a57821109,Glenden,Alena,#N/A,#N/A,#N/A,#N/A,2347,#N/A,#N/A,#N/A,#N/A,26 Dalgarno Street,CARODA,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4041,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
de378907-eaae-48a0-a86d-3d43ac1f8628,d023f5b9-1c83-466d-b922-630f7ec2dceb,Georg,Gavrielle,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,+81 725 925939,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,"Vice President, IT",#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
317199cf-8db8-45e9-aafc-142d0ff295dc,58fcb992-01d9-44fc-af97-1bdec9cada6b,Ruggiero,Steffi,#N/A,348 St Kilda Road,Melbourne,VIC,3004,Australia,#N/A,#N/A,#N/A,348 St Kilda Road,Melbourne,VIC,3004,Australia,#N/A,#N/A,#N/A,(03) 6276 7738,(03) 6276 7738,0430 276 516,#N/A,#N/A,(03) 6276 7738,jjoannow@prodly.co.invalid,Chief Marketing Officer,Marketing,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
af70fce9-af54-410f-93f9-5d012096511b,3c66b37b-b0b5-47a9-bf58-0c9686d72d93,Jimmie,Raphaela,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(116) 278-7739,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,President - Latin America Group,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
475c9962-9ac6-43e8-9230-17df0a76e936,58fcb992-01d9-44fc-af97-1bdec9cada6b,Juan,Elysha,#N/A,#N/A,#N/A,#N/A,2347,#N/A,#N/A,#N/A,#N/A,26 Dalgarno Street,CARODA,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3912,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
8be67a53-899d-4896-93f1-7c317450541e,e555c464-726d-429a-b793-02b41a502538,Anselm,Ketty,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39 Crown Street,London,#N/A,SW6 0EP,UK,#N/A,#N/A,#N/A,87 6365 8742,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
2fc10a51-fdb2-4d20-b70d-0b9754070a02,dc879b26-eef5-4a42-9f54-2f6391bb5444,Griffy,Ethelind,#N/A,#N/A,#N/A,#N/A,3293,#N/A,#N/A,#N/A,#N/A,26 Dalgarno Street,GLENTHOMPSON,VIC,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3963,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
c029b691-c45d-464b-bbc1-3b32788ad183,ab7ee815-3a11-44cc-b064-55d63536825e,Erroll,Evaleen,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,202-555-0107,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,CTO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
ed612650-fdad-4382-99b3-d8f3e366a9d2,989094de-5598-4d5a-9c5f-2e1aa671f77c,Olav,Shana,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1 East 161st Street,Bronx,NY,10451,USA,#N/A,#N/A,#N/A,(509) 890-9439,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
2b7518c6-15be-4367-9d2a-5052952f07f5,b09060e7-20a3-4d9f-9123-ffb1a3dfd34a,Andrej,Bette,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(484)576-8706,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,CSO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
dbc538a8-863b-44ca-b8fc-fef76027fc0b,1b4f20e0-7e2c-4549-89af-b8d3914ab8cb,Brewer,Lizette,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(385) 941-5704,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,SVP,#N/A,#N/A,#N/A,1975-03-24,"Mr. Chovanec was elected Senior Vice President in June 2014. He heads the Company’s Fundamentals/Supply Appraisal Team which was formed in 2010 and is responsible for the evaluation of the key supply and demand trends around the Company’s five business lines: Natural Gas, Natural Gas Liquids, Crude Oil, Refined Products and Petrochemicals. These analyses are used in our commercial activities and in evaluating capital investment opportunities.",false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
d7449243-44bb-4679-b0fd-264d9c87e1ee,0983f854-45ad-4c2e-a205-63920f102444,Heindrick,Roxana,#N/A,#N/A,#N/A,#N/A,2454,#N/A,#N/A,#N/A,#N/A,32 Railway Street,KALANG,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4043,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
6e6e6153-5162-4eae-aff1-d9a6cfb4c572,d023f5b9-1c83-466d-b922-630f7ec2dceb,Urbano,Pauli,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,+81 725 925939,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,CIO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
0cfeac2d-012a-4b86-affd-93e307cdbf09,ec1db4a3-33fa-446f-a7aa-4dfca9d8017d,Earlie,Lucienne,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,011 49 69 3576 6843,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,COO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
cb431bd7-7b75-47ef-ac4c-90e236e73e64,d25f9e87-c125-482b-93bb-ce34d731180f,Ty,Dael,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2001 Blake Street,Denver,CO,80205,USA,#N/A,#N/A,#N/A,(590) 978-4167,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,"SVP, Chief Administrative Officer",#N/A,#N/A,#N/A,#N/A,"Marc A. Howze is Senior Vice President and Chief Administrative Officer, Deere & Company, a position he was appointed to in November 2016. In this role, he has responsibility for the primary administrative activities of the company, including Human Resources, Labor Relations, Public Affairs, Communications, Brand Management, and Security.",false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
f1d383e8-bb15-4a86-8d7b-8aa1a454e691,0231da6a-f192-45c1-90b5-d11ea138fd7b,Haven,Nadean,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(525) 285-5100,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,CHRO,#N/A,#N/A,#N/A,#N/A,"Tim Huval joined Humana as Senior Vice President and Chief Human Resources Officer, where he leads all aspects of human resources, including talent acquisition, inclusion and diversity, learning, succession management, engagement, compensation and benefits, health and well‐being, enterprise solutions, and business services – procurement, facilities, real estate, and safety and security.",false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
5436dcff-7299-4811-b597-c0a542a5919f,63488cc8-bb96-4b19-a250-1e86771ba2d6,Patricio,Dinnie,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,24 Willie Mays Plaza,San Francisco,CA,94107,USA,#N/A,#N/A,#N/A,(408) 638-5768,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,"Charman, Walt Disney International",#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
b41103c2-ccb7-45f8-9fb9-0e5883c594c6,39ca738a-3930-4a69-a083-9baebe0bd47e,Brannon,Kaye,#N/A,#N/A,#N/A,#N/A,2454,#N/A,#N/A,#N/A,#N/A,88 Bailey Street,KALANG,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3931,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
d77d8183-c1da-490f-8a46-3fd81ea08050,01d60599-0870-4bce-a802-e1079d380e84,Theodoric,Tanhya,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(908) 616-8890,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,"EVP, Legal & Government Affairs, General Counsel, Corporate Secretary",#N/A,#N/A,#N/A,1976-01-24,"Paula Johnson is executive vice president, Legal and Government affairs, general counsel, and corporate secretary for Phillips 66, a diversified energy manufacturing and logistics company. She has nearly 25 years of legal experience.",false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
c1057ba5-c338-444e-b354-351d8f6f8790,01d60599-0870-4bce-a802-e1079d380e84,Rees,Willow,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,202-555-0112,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,CSO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
591e9cc2-8153-4c9c-8ae6-19900a281394,29ca5f3e-f69b-43c5-96db-f0fcb2934ade,Mill,Morganne,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(625) 767-8981,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,"SVP, Chief communications Officer",#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
55255eb1-9f33-4964-a08e-0e4a87101eff,39a37eb5-2b43-45df-b870-c05664e05692,Martino,Felipa,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(677) 222-6736,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,"EVP, Secretary and General Counsel",#N/A,#N/A,#N/A,#N/A,"Augusto P. Aragone serves as Executive Vice President, Secretary and General Counsel for Ingram Micro Inc., a leader in delivering the full spectrum of global technology and supply-chain solutions to businesses around the world.",false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
db1affb1-9bf9-43cb-abb7-95c4cb553990,194a8c6e-181d-40bb-84ff-36775a792b3d,Gay,Madge,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(881) 619-2143,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,Vice President-Transportation,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
82256e4e-dcfd-48e6-bedb-6c74d96d52e6,820ddc74-222e-4f6c-86b0-c2bb1fe06fcc,Brian,Betty,#N/A,200 George Street,Sydney,NSW,2000,Australia,#N/A,#N/A,#N/A,200 George Street,Sydney,NSW,2000,Australia,#N/A,#N/A,#N/A,(02) 6152 6755,(02) 6152 6755,0414 654 584,#N/A,#N/A,(02) 6152 6755,jjoannow@prodly.co.invalid,Business Analyst,IT,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
c7f4119e-81d7-4b3e-91be-dbbc097b9e17,d53be6fe-9499-48b8-aff2-fb8a854294fe,Fairleigh,Ekaterina,#N/A,#N/A,#N/A,#N/A,2454,#N/A,#N/A,#N/A,#N/A,88 Bailey Street,KALANG,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3943,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
1e87d8d3-9902-43d4-ae8f-e8a042464f6d,71741663-e680-4352-8de9-d7f0fad54026,Steven,Carlie,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(552) 456-2839,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,"EVP, Chief Adminstrative Officer & General Counsel",#N/A,#N/A,#N/A,#N/A,"Hilary Krane brings global expertise in corporate law, mergers and acquisitions, brand protection, and government affairs to her role as EVP, Chief Administrative Officer & General Counsel for NIKE, Inc. Krane joined the company from Levi Strauss & Company, where she held various roles including Senior Vice President, General Counsel and Corporate Affairs.",false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
9f59cbb7-fd03-4229-a3df-e891a1dd895b,e8b1df73-2693-4997-b345-adf992fbb341,Batholomew,Roseanna,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(402)952-5051,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
291b1af4-84aa-4179-a443-86a2108f87d9,60135a75-1be6-4d4c-a56d-f11b48cf1a8d,Riordan,Gretna,#N/A,#N/A,#N/A,#N/A,3293,#N/A,#N/A,#N/A,#N/A,32 Railway Street,GLENTHOMPSON,VIC,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3980,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
85208f79-3d83-48ea-91d5-6b33cb9c436d,83dc89fc-8868-49a6-8638-db4d191b4c50,Ruggiero,Amanda,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,+33 0 1 42 14 20 00,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,COO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
d717289d-dd04-4366-905e-d69d110c2d62,fe981786-e62e-4e7c-9912-0f705b23f2af,Johan,Charita,#N/A,350 Collins Street,Melbourne,VIC,3000,Australia,#N/A,#N/A,#N/A,350 Collins Street,Melbourne,VIC,3000,Australia,#N/A,#N/A,#N/A,(03) 7239 6429,(03) 7239 6429,0416 296 502,#N/A,#N/A,(03) 7239 6429,jjoannow@prodly.co.invalid,Director-Human Resources,HR,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
15bd79c5-0ffc-464a-9dd1-18fad795e69f,ec4fe2b0-83be-4a18-8a3b-0262fd09ea76,Marlow,Edyth,#N/A,57 Clifton Dr,Bacchus Marsh,VIC,3340,Australia,#N/A,#N/A,#N/A,57 Clifton Dr,Bacchus Marsh,VIC,3340,Australia,#N/A,#N/A,#N/A,(03) 8727 8630,(03) 8727 8630,0430 586 857,#N/A,#N/A,(03) 8727 8630,jjoannow@prodly.co.invalid,Head of Partner Relations,Sales,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
d4c3b5a0-669d-4fcf-b2b3-247e7b3ab14b,b31cc650-8ca5-4641-86fc-37d3bfcaac76,Linc,Cinderella,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1265 Lombardi Avenue,Green Bay,WI,54304,USA,#N/A,#N/A,#N/A,(174) 392-7361,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,CEO,#N/A,#N/A,#N/A,1973-07-24,"Diana Farrell is the founding President and Chief Executive Officer of the JPMorgan Chase Institute. Previously, Diana was the Global Head of the McKinsey Center for Government, providing research, proprietary data and other tools to support government leaders focused on improving performance.",false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
0594220f-920b-4d5c-814d-eefb111cacff,ab96b432-45f8-4254-bdab-fffc68af26e7,Ase,Christen,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,+41 22 343 80 14,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,"Vice President, IT",#N/A,#N/A,#N/A,1977-01-24,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
1d763582-9b1b-49c8-af94-9a77938528d3,838737cb-ca38-4df7-892f-df722e0f1e7b,Nikolaos,Babbette,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,97 Gordon Terrace,BARTON BENDISH,#N/A,PE33 1YD,UK,#N/A,#N/A,#N/A,070 4352 5277,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
7cb8708e-2c24-459c-9793-e135abbf0012,f048b26f-43df-4442-922a-f0f648d7051d,Berkie,Bernie,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(552) 244-3176,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,SVP General Counsel,#N/A,#N/A,#N/A,#N/A,"Prior to taking this role in 2017, Anne was Honeywell’s Vice President, Corporate Development and Global Head of M&A, leading acquisition and divestiture activities for 16 years. During her tenure, Honeywell made around 100 acquisitions, representing approximately $15 billion in revenues and divested about 70 businesses, representing close to $9 billion of non-core revenues.",false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
aa8f00ba-2420-4d52-adf4-eae2051e40c6,fe83115d-1b24-4ca4-951f-9dbf397747e6,Gregor,Jennie,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39 Crown Street,London,#N/A,SW6 0EP,UK,#N/A,#N/A,#N/A,077 6365 8742,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
fd17123a-8519-4a98-a18a-f1dcc6a916ea,24c37fae-9e9b-4767-a679-98a2d77ecdba,Dallas,Janetta,#N/A,#N/A,#N/A,#N/A,2454,#N/A,#N/A,#N/A,#N/A,32 Railway Street,KALANG,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4061,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
8d4514cf-81a3-47e0-af82-b20f6782e7f6,4b80d5c3-49f6-48da-83f2-8ba3d7b52d80,Benedick,Frances,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(559) 986-2778,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,CHRO,#N/A,#N/A,#N/A,#N/A,"Ruth Fattori is Executive Vice President and Chief Human Resources Officer of PepsiCo. In its global portfolio of food and beverage brands, PepsiCo has 22 different brands that generate more than $1 billion each in estimated annual retail sales.",false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
54e9f3bc-325f-4864-9842-5911546f6616,fe83115d-1b24-4ca4-951f-9dbf397747e6,Patsy,Dorine,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,14 Ross Road,Marple,#N/A,SK6 4HJ,UK,#N/A,#N/A,#N/A,078 0017 4455,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
4fb6c65e-a0ff-4a3d-a2d9-d6fdd971a80c,d8b37903-170a-46f1-a891-24eb1dafc178,Prent,Guinna,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(484)576-8706,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,CSO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
